text,primary_emotion,secondary_emotions,meta_emotions,sentiment,interaction_style,intensity,context
"Finally completed my first triathlon today! I’m beyond exhausted, but the sense of accomplishment is unreal. Hard work really does pay off. 🏅",Pride,"['Gratitude', 'Relief']","['Reflection on perseverance', 'Commitment to future challenges']",Positive,Empowering,9,Health
"Forgot my partner’s birthday until halfway through the day. I feel awful about it, but I’ve planned a special dinner to make up for it. Relationships take effort. 🎂",Guilt,"['Regret', 'Determination']","['Reflection on emotional priorities', 'Commitment to making amends']",Negative,Supportive,7,Relationships
"My coworker got recognized for their hard work today, and it made me so proud of them! But I also couldn’t help feeling like I need to step up my game. 💼",Admiration,"['Jealousy', 'Motivation']","['Reflection on self-improvement', 'Commitment to growth']",Ambiguous,Encouraging,6,Workplace
"Caught myself comparing my creative work to someone else’s portfolio online. It made me feel insecure, but then I reminded myself that my style is unique. 🎨",Insecurity,"['Reflection', 'Resilience']","['Commitment to self-confidence', 'Reflection on creative individuality']",Mixed,Encouraging,7,Creativity
"Watched the stars while camping last night. The vastness of the sky reminded me how small we are, but also how connected everything feels. 🌌",Serenity,"['Gratitude', 'Reflection']","['Reflection on mindfulness', 'Commitment to appreciating life’s beauty']",Positive,Reverent,8,Nature
"Watched a documentary about child hunger today. I feel so guilty for how much food I waste, but I’m determined to start donating regularly. 🍲",Guilt,"['Empathy', 'Determination']","['Reflection on privilege', 'Commitment to making a difference']",Negative,Activating,9,Community
"Performed my stand-up routine at a comedy club for the first time tonight. I was so nervous, but hearing the laughs felt incredible. 🎤",Pride,"['Nervousness', 'Gratitude']","['Reflection on courage', 'Commitment to sharing joy']",Positive,Empowering,9,Creativity
"Lost my favorite childhood toy while moving houses. I feel so sad, but I’m trying to hold onto the memories it represents instead of focusing on the loss. 🧸",Sadness,"['Reflection', 'Gratitude']","['Reflection on impermanence', 'Commitment to cherishing memories']",Mixed,Supportive,8,Family
"Spent the morning planting trees with a local group. It felt amazing to do something tangible for the planet, even if it’s just a small step. 🌱",Gratitude,"['Connection', 'Joy']","['Reflection on environmental impact', 'Commitment to sustainability']",Positive,Empowering,9,Community
"Watched a toddler figure out how to stack blocks after multiple tries. Their determination reminded me to keep going, even when progress feels slow. 🧩",Admiration,"['Joy', 'Inspiration']","['Reflection on persistence', 'Gratitude for simple victories']",Positive,Empowering,7,Community
"Had to say goodbye to our family cat today after 15 wonderful years. My heart is heavy, but I’m grateful for the unconditional love they brought into our lives. 🐾💔",Grief,"['Gratitude', 'Reflection']","['Reflection on loss', 'Commitment to cherishing memories']",Mixed,Supportive,9,Family
"Missed a meeting because I was double-booked. I feel so annoyed at myself, but I’ve already emailed an apology and made a detailed schedule to avoid this happening again. 🕒",Frustration,"['Regret', 'Determination']","['Reflection on accountability', 'Commitment to better planning']",Negative,Encouraging,8,Workplace
"Saw a friend post about their new house on Instagram, and I’m genuinely happy for them. But it also made me feel a little behind on my own goals. Everyone’s timeline is different, right? 🏡",Admiration,"['Jealousy', 'Reflection']","['Reflection on personal growth', 'Commitment to trusting my journey']",Ambiguous,Supportive,7,Social Media
"Dropped my lunch on the way back to my desk, and I was so frustrated. But then my coworker offered me a snack, and it made me realize how small kindnesses can brighten a day. 🥪",Frustration,"['Relief', 'Gratitude']","['Reflection on handling setbacks', 'Commitment to spreading kindness']",Mixed,Reassuring,6,Everyday Life
"Visited my late grandpa’s shed today and saw the tools he used to build so many things. It made me miss him deeply, but it also reminded me of his creativity and love for making things. 🛠️",Grief,"['Nostalgia', 'Gratitude']","['Reflection on familial bonds', 'Commitment to preserving his legacy']",Mixed,Reflective,8,Family
Finally nailed my personal best in swimming today! It feels so rewarding to see all the practice pay off. Hard work truly does make a difference. 🏊‍♂️,Pride,"['Gratitude', 'Relief']","['Reflection on perseverance', 'Commitment to consistent improvement']",Positive,Empowering,9,Health
"Forgot my best friend’s birthday until I saw their post online. I feel so guilty, but I’m planning to surprise them with their favorite dessert tomorrow. 🎂",Guilt,"['Regret', 'Determination']","['Reflection on relationships', 'Commitment to making amends']",Negative,Supportive,7,Friendship
"Caught myself comparing my art to someone else’s portfolio today. It stung for a moment, but then I realized my work has its own unique value. 🎨",Insecurity,"['Reflection', 'Resilience']","['Commitment to creative individuality', 'Reflection on personal growth']",Mixed,Encouraging,6,Creativity
"Watched the waves crash against the rocks this morning. It reminded me how relentless and beautiful nature can be, and how small my worries feel in comparison. 🌊",Serenity,"['Gratitude', 'Reflection']","['Reflection on mindfulness', 'Commitment to living in the moment']",Positive,Reverent,8,Nature
"Watched a documentary about waste management, and now I feel so guilty about how much I throw away. Time to start reducing and reusing more consciously. 🌍",Guilt,"['Empathy', 'Determination']","['Reflection on sustainability', 'Commitment to environmental stewardship']",Negative,Activating,8,Global Issues
"Performed my spoken word poetry at a small event tonight. I was shaking with nerves, but hearing the applause reminded me why I share my art. ✍️",Pride,"['Nervousness', 'Gratitude']","['Reflection on courage', 'Commitment to creative self-expression']",Positive,Empowering,9,Creativity
"Lost my mom’s old photo album while moving, and it broke my heart. But I’m trying to focus on the memories we’ve created, which no one can take away. 💔",Grief,"['Reflection', 'Gratitude']","['Reflection on impermanence', 'Commitment to cherishing what matters']",Mixed,Supportive,8,Family
Spent the day planting wildflowers in a local park. Seeing the community come together reminded me how powerful small actions can be. 🌱,Gratitude,"['Connection', 'Joy']","['Reflection on community impact', 'Commitment to collective action']",Positive,Empowering,9,Community
Watched a child finally ride their bike without help today. Their sheer joy was so inspiring—it reminded me to celebrate every little success in life. 🚴,Admiration,"['Joy', 'Inspiration']","['Reflection on persistence', 'Gratitude for small victories']",Positive,Empowering,7,Community
"Had to say goodbye to our family dog today after 14 incredible years. My heart feels heavy, but I’m grateful for all the love they brought into our lives. 🐾💔",Grief,"['Gratitude', 'Reflection']","['Reflection on unconditional love', 'Commitment to cherishing memories']",Mixed,Supportive,9,Family
"Got into an argument with my sibling about chores today. I feel frustrated and hurt, but I know we’ll laugh about it eventually. Family dynamics can be so complicated. 🙄",Frustration,"['Hurt', 'Reflection']","['Commitment to forgiveness', 'Reflection on familial bonds']",Negative,Reassuring,6,Family
"My old college professor messaged me about an opportunity today. It felt good to know they thought of me, but it also made me wonder if I’m living up to my potential. 📚",Gratitude,"['Insecurity', 'Reflection']","['Reflection on professional growth', 'Commitment to exploring opportunities']",Ambiguous,Supportive,7,Career
Watched a street performer today who was so captivating. It made me feel connected to the moment and reminded me how much beauty there is in simple things. 🎶,Amazement,"['Gratitude', 'Serenity']","['Reflection on artistic expression', 'Commitment to living mindfully']",Positive,Reverent,8,Art
"My phone died right before I could capture the sunset. I felt so annoyed at first, but then I realized it was better to just experience the moment fully. 🌅",Frustration,"['Relief', 'Reflection']","['Reflection on mindfulness', 'Commitment to being present']",Mixed,Reassuring,6,Nature
